,id,name,GN,OS,PE,SV,n,Tax,RepID
142,UniRef100_A0A6F8VGM6/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Nitrosomonadales bacterium skT11 TaxID=2715678,A0A6F8VGM6_9PROT
143,UniRef100_A0A5E6XNL5/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Pseudomonas TaxID=286,A0A5E6XNL5_PSEFL
144,UniRef100_A0A0X1T4V4/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas agarici TaxID=46677,A0A0X1T4V4_PSEAA
145,UniRef100_A0A177SQU1/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Pseudomonas putida TaxID=303,A0A177SQU1_PSEPU
146,UniRef100_A0A4Z0B3S5/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas nabeulensis TaxID=2293833,A0A4Z0B3S5_9PSED
147,UniRef100_UPI00051348C1/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halomonas salina TaxID=42565,UPI00051348C1
148,UniRef100_UPI00160D172A/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microbulbifer rhizosphaerae TaxID=1562603,UPI00160D172A
149,UniRef100_A0A1H3X039/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microbulbifer marinus TaxID=658218,A0A1H3X039_9GAMM
150,UniRef100_A0A1G6BC67/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Idiomarina indica TaxID=1159017,A0A1G6BC67_9GAMM
151,UniRef100_UPI0011833BDF/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI0011833BDF
152,UniRef100_D7DMK0/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Methylotenera versatilis (strain 301) TaxID=666681,D7DMK0_METV0
153,UniRef100_A0A2Z4RJN4/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas putida TaxID=303,A0A2Z4RJN4_PSEPU
154,UniRef100_A0A2S5LZ40/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Methylotenera sp. TaxID=2051956,A0A2S5LZ40_9PROT
155,UniRef100_UPI0010525712/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI0010525712
156,UniRef100_A0A3D5XZV0/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gammaproteobacteria bacterium TaxID=1913989,A0A3D5XZV0_9GAMM
157,UniRef100_A0A3G7XDB4/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas orientalis TaxID=76758,A0A3G7XDB4_9PSED
158,UniRef100_UPI0006D491BE/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas TaxID=286,UPI0006D491BE
159,UniRef100_C3KDE0/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,119.0,Pseudomonadales TaxID=72274,LPXC_PSEFS
160,UniRef100_A0A2N8T3T5/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Pseudomonas TaxID=286,A0A2N8T3T5_PSEST
161,UniRef100_A0A2S1JVH9/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microbulbifer sp. A4B17 TaxID=359370,A0A2S1JVH9_9GAMM
162,UniRef100_UPI000F57AF65/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. R3-18-08 TaxID=1173283,UPI000F57AF65
163,UniRef100_A0A2T0I248/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas fluorescens TaxID=294,A0A2T0I248_PSEFL
164,UniRef100_A0A5E7CWQ0/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas fluorescens TaxID=294,A0A5E7CWQ0_PSEFL
165,UniRef100_UPI000744B454/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI000744B454
166,UniRef100_UPI00106A3D24/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI00106A3D24
167,UniRef100_UPI0015E3ECC7/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas capeferrum TaxID=1495066,UPI0015E3ECC7
168,UniRef100_UPI001644EE08/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. RD9SR1 TaxID=485876,UPI001644EE08
169,UniRef100_UPI0016445036/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,unclassified Pseudomonas TaxID=196821,UPI0016445036
170,UniRef100_UPI00040FE3DD/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Marinimicrobium agarilyticum TaxID=306546,UPI00040FE3DD
171,UniRef100_A0A4Q9UVR0/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Pseudomonadales TaxID=72274,A0A4Q9UVR0_9GAMM
172,UniRef100_S6HWV9/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,8.0,Pseudomonas TaxID=286,S6HWV9_9PSED
173,UniRef100_A0A2C8ESN8/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,4.0,Pseudomonas TaxID=286,A0A2C8ESN8_9PSED
174,UniRef100_UPI00077282FD/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI00077282FD
175,UniRef100_A0A510Z9D6/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Halomonas TaxID=2745,A0A510Z9D6_9GAMM
176,UniRef100_J2UHT5/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,unclassified Pseudomonas TaxID=196821,J2UHT5_9PSED
177,UniRef100_UPI000C28DE56/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Idiomarina sp. X4 TaxID=2055892,UPI000C28DE56
178,UniRef100_UPI00148B6FF7/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI00148B6FF7
179,UniRef100_B7RSP5/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,marine gamma proteobacterium HTCC2148 TaxID=247634,B7RSP5_9GAMM
180,UniRef100_A0A7C1TJV7/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gammaproteobacteria bacterium TaxID=1913989,A0A7C1TJV7_9GAMM
181,UniRef100_UPI0016483F5E/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. RW9S1A TaxID=2745490,UPI0016483F5E
182,UniRef100_A0A2V4KKA6/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas mosselii TaxID=78327,A0A2V4KKA6_9PSED
183,UniRef100_A0A1B3E2B7/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. TCU-HL1 TaxID=1856685,A0A1B3E2B7_9PSED
184,UniRef100_UPI000BA44B1B/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,unclassified Pseudomonas TaxID=196821,UPI000BA44B1B
185,UniRef100_A0A1V3LA08/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rodentibacter ratti TaxID=1906745,A0A1V3LA08_9PAST
186,UniRef100_C6WYI0/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Methylotenera mobilis (strain JLW8 / ATCC BAA-1282 / DSM 17540) TaxID=583345,C6WYI0_METML
187,UniRef100_A0A1G7MLT0/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,4.0,Idiomarinaceae TaxID=267893,A0A1G7MLT0_9GAMM
188,UniRef100_A0A1T2ZVN0/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,12.0,Pseudomonas TaxID=286,A0A1T2ZVN0_PSEFL
189,UniRef100_UPI000563F677/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Methylotenera sp. L2L1 TaxID=1502770,UPI000563F677
190,UniRef100_A0A1H1HSG8/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,3.0,Pseudomonas TaxID=286,A0A1H1HSG8_9PSED
191,UniRef100_A0A3G8W1X2/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Avibacterium paragallinarum TaxID=728,A0A3G8W1X2_AVIPA
192,UniRef100_A0A4R5K4I6/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. H9 TaxID=483968,A0A4R5K4I6_9PSED
193,UniRef100_A0A423GRN5/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas brassicacearum TaxID=930166,A0A423GRN5_9PSED
194,UniRef100_UPI0010529617/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI0010529617
195,UniRef100_A0A223VN82/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,unclassified Pseudomonas TaxID=196821,A0A223VN82_9PSED
196,UniRef100_A0A2E2XP30/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Cellvibrionaceae bacterium TaxID=2026723,A0A2E2XP30_9GAMM
197,UniRef100_A0A383RWG0/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas reidholzensis TaxID=1785162,A0A383RWG0_9PSED
198,UniRef100_A0A061JQY4/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas stutzeri KOS6 TaxID=1218352,A0A061JQY4_PSEST
199,UniRef100_UPI00104B80B7/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI00104B80B7
200,UniRef100_A0A4Q7GEJ1/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Avibacterium paragallinarum TaxID=728,A0A4Q7GEJ1_AVIPA
201,UniRef100_UPI000A1F6123/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,unclassified Pseudomonas TaxID=196821,UPI000A1F6123
202,UniRef100_UPI001068899E/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI001068899E
203,UniRef100_A0A0Q8B4I3/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,unclassified Pseudomonas TaxID=196821,A0A0Q8B4I3_9PSED
204,UniRef100_A0A423K503/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,7.0,Pseudomonas TaxID=286,A0A423K503_9PSED
205,UniRef100_A0A024HN32/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas knackmussii (strain DSM 6978 / LMG 23759 / B13) TaxID=1301098,A0A024HN32_PSEKB
206,UniRef100_UPI00141E59D5/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pantoea sp. Cy-639 TaxID=2608360,UPI00141E59D5
207,UniRef100_UPI000F7A6442/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas stutzeri TaxID=316,UPI000F7A6442
208,UniRef100_A0A327IHC4/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halomonas sp. SL1 TaxID=2137478,A0A327IHC4_9GAMM
209,UniRef100_UPI001651BA96/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Saccharophagus sp. K07 TaxID=2283636,UPI001651BA96
210,UniRef100_UPI000BB56BC4/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI000BB56BC4
211,UniRef100_A0A1Y0FVL1/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Cellvibrio sp. PSBB006 TaxID=1987723,A0A1Y0FVL1_9GAMM
212,UniRef100_A0A270P5M7/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. ERMR1:02 TaxID=1805930,A0A270P5M7_9PSED
213,UniRef100_UPI000826C20F/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Endozoicomonas atrinae TaxID=1333660,UPI000826C20F
214,UniRef100_A0A5P9HCH4/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halomonas sp. THAF12 TaxID=2587849,A0A5P9HCH4_9GAMM
215,UniRef100_A0A4Y8SR91/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,3.0,Pseudomonas TaxID=286,A0A4Y8SR91_9PSED
216,UniRef100_A0A658BSU6/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Nitrosomonadales bacterium TaxID=2026761,A0A658BSU6_9PROT
217,UniRef100_A0A1C9WC66/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microbulbifer aggregans TaxID=1769779,A0A1C9WC66_9GAMM
218,UniRef100_G3IU94/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Methylobacter tundripaludum TaxID=173365,G3IU94_METTV
219,UniRef100_UPI000F520089/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI000F520089
220,UniRef100_UPI0017462AD3/1-297,[subseq from] UPI0017462AD3 UniRef100 entry,,,,,1.0,unknown TaxID=N/A,UPI0017462AD3
221,UniRef100_A0A098FSM0/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,16.0,Pseudomonadales TaxID=72274,A0A098FSM0_9PSED
222,UniRef100_A0A0J6GXC7/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas taetrolens TaxID=47884,A0A0J6GXC7_PSETA
223,UniRef100_A0A1I4X1Y3/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. ok602 TaxID=1761898,A0A1I4X1Y3_9PSED
224,UniRef100_S6AS01/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas resinovorans NBRC 106553 TaxID=1245471,S6AS01_PSERE
225,UniRef100_A0A1M6X8A3/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halomonas caseinilytica TaxID=438744,A0A1M6X8A3_9GAMM
226,UniRef100_A0A2E5SCH0/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,3.0,Gammaproteobacteria TaxID=1236,A0A2E5SCH0_9GAMM
227,UniRef100_A0A6H3BNT6/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,3.0,Pseudomonas TaxID=286,A0A6H3BNT6_PSEFR
228,UniRef100_UPI0014649F9E/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas fluorescens TaxID=294,UPI0014649F9E
229,UniRef100_A0A423HZ96/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,4.0,Pseudomonas TaxID=286,A0A423HZ96_9PSED
230,UniRef100_A0A3M1KKA0/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gammaproteobacteria bacterium TaxID=1913989,A0A3M1KKA0_9GAMM
231,UniRef100_UPI00041D203A/1-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Thermithiobacillus tepidarius TaxID=929,UPI00041D203A
232,UniRef100_A0A0P8X161/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,3.0,Pseudomonas TaxID=286,A0A0P8X161_PSEFL
233,UniRef100_UPI0012808E0A/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas panacis TaxID=307251,UPI0012808E0A
234,UniRef100_UPI0004195DD0/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas TaxID=286,UPI0004195DD0
235,UniRef100_UPI000F9F4E43/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. PS24 TaxID=2609961,UPI000F9F4E43
236,UniRef100_UPI000371FE7D/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas thermotolerans TaxID=157784,UPI000371FE7D
237,UniRef100_A0A1G1B5J1/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Methylotenera sp. RIFCSPLOWO2_02_FULL_45_14 TaxID=1801615,A0A1G1B5J1_9PROT
238,UniRef100_UPI0010533D3F/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI0010533D3F
239,UniRef100_UPI001156C783/9-304,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI001156C783
240,UniRef100_A0A6I5RMM8/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,3.0,Pseudomonas TaxID=286,A0A6I5RMM8_9PSED
241,UniRef100_A0A423H7Y8/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas brassicacearum TaxID=930166,A0A423H7Y8_9PSED
242,UniRef100_UPI00027237DC/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. GM17 TaxID=1144323,UPI00027237DC
243,UniRef100_A0A127MNJ5/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,9.0,Bacteria TaxID=2,A0A127MNJ5_9PSED
244,UniRef100_A0A2E1NTH4/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Cellvibrionales bacterium TaxID=2026722,A0A2E1NTH4_9GAMM
245,UniRef100_UPI00148E4C94/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI00148E4C94
246,UniRef100_UPI000F7B696F/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas stutzeri TaxID=316,UPI000F7B696F
247,UniRef100_A0A1J0EP72/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,4.0,Pseudomonas TaxID=286,A0A1J0EP72_9PSED
248,UniRef100_UPI00069EC36C/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,unclassified Pseudomonas TaxID=196821,UPI00069EC36C
249,UniRef100_A0A2N8REL8/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Pseudomonas TaxID=286,A0A2N8REL8_PSEST
250,UniRef100_A0A0H3YX65/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,8.0,Gammaproteobacteria TaxID=1236,A0A0H3YX65_PSEST
251,UniRef100_A0A2N8S1R7/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas stutzeri TaxID=316,A0A2N8S1R7_PSEST
252,UniRef100_I2JGI1/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Spongiibacteraceae TaxID=1706375,I2JGI1_9GAMM
253,UniRef100_UPI000EB45ED4/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI000EB45ED4
254,UniRef100_A0A6H1V2P2/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bermanella marisrubri TaxID=207949,A0A6H1V2P2_9GAMM
255,UniRef100_A0A0S8ZRE1/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,unclassified Pseudomonas TaxID=196821,A0A0S8ZRE1_9PSED
256,UniRef100_A0A6N7N9K6/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,18.0,Gammaproteobacteria TaxID=1236,A0A6N7N9K6_ECOLX
257,UniRef100_A0A3L7E4Y7/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halioglobus sediminis TaxID=2283635,A0A3L7E4Y7_9GAMM
258,UniRef100_A0A2A2DSV5/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Pseudomonas TaxID=286,A0A2A2DSV5_9PSED
259,UniRef100_A0A3S8UFS2/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas entomophila TaxID=312306,A0A3S8UFS2_9PSED
260,UniRef100_UPI0014216288/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudoteredinibacter isoporae TaxID=570281,UPI0014216288
261,UniRef100_A0A0M9GJT7/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,11.0,Pseudomonas TaxID=286,A0A0M9GJT7_9PSED
262,UniRef100_UPI0009370C45/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas versuta TaxID=1788301,UPI0009370C45
263,UniRef100_A0A1H2M1B8/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas vancouverensis TaxID=95300,A0A1H2M1B8_PSEVA
264,UniRef100_UPI00069D643C/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. Pf153 TaxID=1699309,UPI00069D643C
265,UniRef100_Q1I5C4/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas entomophila (strain L48) TaxID=384676,LPXC_PSEE4
266,UniRef100_A0A1D9IJM0/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas lundensis TaxID=86185,A0A1D9IJM0_9PSED
267,UniRef100_UPI00058AC5EF/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas massiliensis TaxID=522492,UPI00058AC5EF
268,UniRef100_A0A2N2SD76/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Betaproteobacteria bacterium HGW-Betaproteobacteria-2 TaxID=2013711,A0A2N2SD76_9PROT
269,UniRef100_UPI00106978BE/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI00106978BE
270,UniRef100_UPI00161D8A56/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halomonas organivorans TaxID=257772,UPI00161D8A56
271,UniRef100_A0A0F7YB02/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,4.0,Pseudomonas TaxID=286,A0A0F7YB02_9PSED
272,UniRef100_UPI000483B6BB/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas thermotolerans TaxID=157784,UPI000483B6BB
273,UniRef100_A0A010SYB3/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas fluorescens HK44 TaxID=1042209,A0A010SYB3_PSEFL
274,UniRef100_A0A3M3E124/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas corrugata TaxID=47879,A0A3M3E124_9PSED
275,UniRef100_UPI000F7B4C18/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas xanthomarina TaxID=271420,UPI000F7B4C18
276,UniRef100_UPI001156C782/7-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) TaxID=208964,UPI001156C782
277,UniRef100_A0A345RVN9/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Pseudomonas TaxID=286,A0A345RVN9_9PSED
278,UniRef100_UPI0015E40F5B/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas japonica TaxID=256466,UPI0015E40F5B
279,UniRef100_UPI0010681A7F/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI0010681A7F
280,UniRef100_A0A0M4QFU3/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,5.0,cellular organisms TaxID=131567,A0A0M4QFU3_9PSED
281,UniRef100_A0A2K4IA09/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas sp. MPR-ANC1 TaxID=2075548,A0A2K4IA09_9PSED
282,UniRef100_A0A545TQE0/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Exilibacterium tricleocarpae TaxID=2591008,A0A545TQE0_9GAMM
283,UniRef100_UPI0010680FA0/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudomonas aeruginosa TaxID=287,UPI0010680FA0
284,UniRef100_Q21MG3/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024) TaxID=203122,LPXC_SACD2
